JeffCoFacilityID,UniqueID,SchoolName,SystemCategory,AssetType,PriorityScore,ConditionSource,ReplacementCost
160,CO-1420-8300,Stott ES,01_new construction,New auditorium,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,Add shade structure(s),,1,
160,CO-1420-8300,Stott ES,04_campus upgrade,Campus landscaping upgrade,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,Parking lot expansion,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
160,CO-1420-8300,Stott ES,04_campus upgrade,Furniture upgrades,,0.775,
160,CO-1420-8300,Stott ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.666666667,
160,CO-1420-8300,Stott ES,04_campus upgrade,New outdoor classroom,,1,
160,CO-1420-8300,Stott ES,04_campus upgrade,Playground replacement (ages 2-5),,0.75,
160,CO-1420-8300,Stott ES,04_campus upgrade,Playground replacement (ages 5-12),,0.75,
160,CO-1420-8300,Stott ES,04_campus upgrade,Resurface asphalt,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,Resurface concrete,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
160,CO-1420-8300,Stott ES,05_Modernization,Modernize admin,,0.866666667,
160,CO-1420-8300,Stott ES,05_Modernization,Modernize classrooms,,0.684727001,
160,CO-1420-8300,Stott ES,05_Modernization,Modernize gym / assembly space,,0.470833333,
160,CO-1420-8300,Stott ES,05_Modernization,Modernize kitchen,,,
160,CO-1420-8300,Stott ES,05_Modernization,Modernize cafeteria,,0.352083333,
160,CO-1420-8300,Stott ES,05_Modernization,Modernize multipurpose room,,Does not apply,
160,CO-1420-8300,Stott ES,05_Modernization,Heavily modernize restrooms,,0.333333333,
160,CO-1420-8300,Stott ES,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,
160,CO-1420-8300,Stott ES,05_Modernization,Lightly modernize corridors,,0.8,
160,CO-1420-8300,Stott ES,05_Modernization,Lightly modernize entry lobby,,0.733333333,
160,CO-1420-8300,Stott ES,05_Modernization,Lightly modernize library/media center,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,Security package,,0.8575,
161,CO-1420-8432,Swanson ES,00_general,ADA compliance,,,
161,CO-1420-8432,Swanson ES,01_new construction,Demolition,,,
161,CO-1420-8432,Swanson ES,01_new construction,New construction ES,,,
161,CO-1420-8432,Swanson ES,01_new construction,New construction HS,,,
161,CO-1420-8432,Swanson ES,01_new construction,New construction K-8,,,
161,CO-1420-8432,Swanson ES,01_new construction,New construction MS,,,
161,CO-1420-8432,Swanson ES,01_new construction,New auditorium,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Add shade structure(s),,1,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Campus landscaping upgrade,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Parking lot expansion,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,"Front of school branding, landscape upgrades",,0.8375,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Furniture upgrades,,0.9,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Improve drop-off / pick-up zone,,1,
161,CO-1420-8432,Swanson ES,04_campus upgrade,New outdoor classroom,,1,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Playground replacement (ages 2-5),,Does not apply,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Playground replacement (ages 5-12),,0.75,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Resurface asphalt,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Resurface concrete,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
161,CO-1420-8432,Swanson ES,05_Modernization,Modernize admin,,0.8,
161,CO-1420-8432,Swanson ES,05_Modernization,Modernize classrooms,,0.679315972,
161,CO-1420-8432,Swanson ES,05_Modernization,Modernize gym / assembly space,,Does not apply,
161,CO-1420-8432,Swanson ES,05_Modernization,Modernize kitchen,,,
161,CO-1420-8432,Swanson ES,05_Modernization,Modernize cafeteria,,Does not apply,
161,CO-1420-8432,Swanson ES,05_Modernization,Modernize multipurpose room,,0.664583333,
161,CO-1420-8432,Swanson ES,05_Modernization,Heavily modernize restrooms,,0.333333333,
161,CO-1420-8432,Swanson ES,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,
161,CO-1420-8432,Swanson ES,05_Modernization,Lightly modernize corridors,,0.8,
161,CO-1420-8432,Swanson ES,05_Modernization,Lightly modernize entry lobby,,0.925,
161,CO-1420-8432,Swanson ES,05_Modernization,Lightly modernize library/media center,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Security package,,0.823809524,
162,CO-1420-9008,Ute Meadows ES,00_general,ADA compliance,,,
162,CO-1420-9008,Ute Meadows ES,01_new construction,Demolition,,,
162,CO-1420-9008,Ute Meadows ES,01_new construction,New construction ES,,,
162,CO-1420-9008,Ute Meadows ES,01_new construction,New construction HS,,,
162,CO-1420-9008,Ute Meadows ES,01_new construction,New construction K-8,,,
162,CO-1420-9008,Ute Meadows ES,01_new construction,New construction MS,,,
162,CO-1420-9008,Ute Meadows ES,01_new construction,New auditorium,,,
162,CO-1420-9008,Ute Meadows ES,04_campus upgrade,Add shade structure(s),,1,
162,CO-1420-9008,Ute Meadows ES,04_campus upgrade,Campus landscaping upgrade,,,
162,CO-1420-9008,Ute Meadows ES,04_campus upgrade,Parking lot expansion,,,
162,CO-1420-9008,Ute Meadows ES,04_campus upgrade,"Front of school branding, landscape upgrades",,0.9,
162,CO-1420-9008,Ute Meadows ES,04_campus upgrade,Furniture upgrades,,1,
162,CO-1420-9008,Ute Meadows ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.791666667,
162,CO-1420-9008,Ute Meadows ES,04_campus upgrade,New outdoor classroom,,1,
162,CO-1420-9008,Ute Meadows ES,04_campus upgrade,Playground replacement (ages 2-5),,1,
162,CO-1420-9008,Ute Meadows ES,04_campus upgrade,Playground replacement (ages 5-12),,1,
162,CO-1420-9008,Ute Meadows ES,04_campus upgrade,Resurface asphalt,,,
162,CO-1420-9008,Ute Meadows ES,04_campus upgrade,Resurface concrete,,,
162,CO-1420-9008,Ute Meadows ES,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
162,CO-1420-9008,Ute Meadows ES,05_Modernization,Modernize admin,,0.822222222,
162,CO-1420-9008,Ute Meadows ES,05_Modernization,Modernize classrooms,,0.713929211,
162,CO-1420-9008,Ute Meadows ES,05_Modernization,Modernize gym / assembly space,,0.545833333,
162,CO-1420-9008,Ute Meadows ES,05_Modernization,Modernize kitchen,,,
162,CO-1420-9008,Ute Meadows ES,05_Modernization,Modernize cafeteria,,0.508333333,
162,CO-1420-9008,Ute Meadows ES,05_Modernization,Modernize multipurpose room,,Does not apply,
162,CO-1420-9008,Ute Meadows ES,05_Modernization,Heavily modernize restrooms,,0.666666667,
162,CO-1420-9008,Ute Meadows ES,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,
162,CO-1420-9008,Ute Meadows ES,05_Modernization,Lightly modernize corridors,,1,
162,CO-1420-9008,Ute Meadows ES,05_Modernization,Lightly modernize entry lobby,,0.658333333,
162,CO-1420-9008,Ute Meadows ES,05_Modernization,Lightly modernize library/media center,,,
162,CO-1420-9008,Ute Meadows ES,04_campus upgrade,Security package,,0.660833333,
163,CO-1420-9052,Van Arsdale ES,00_general,ADA compliance,,,
163,CO-1420-9052,Van Arsdale ES,01_new construction,Demolition,,,
163,CO-1420-9052,Van Arsdale ES,01_new construction,New construction ES,,,
163,CO-1420-9052,Van Arsdale ES,01_new construction,New construction HS,,,
163,CO-1420-9052,Van Arsdale ES,01_new construction,New construction K-8,,,
163,CO-1420-9052,Van Arsdale ES,01_new construction,New construction MS,,,
163,CO-1420-9052,Van Arsdale ES,01_new construction,New auditorium,,,
163,CO-1420-9052,Van Arsdale ES,04_campus upgrade,Add shade structure(s),,1,
163,CO-1420-9052,Van Arsdale ES,04_campus upgrade,Campus landscaping upgrade,,,
163,CO-1420-9052,Van Arsdale ES,04_campus upgrade,Parking lot expansion,,,
163,CO-1420-9052,Van Arsdale ES,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
163,CO-1420-9052,Van Arsdale ES,04_campus upgrade,Furniture upgrades,,1,
163,CO-1420-9052,Van Arsdale ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.625,
163,CO-1420-9052,Van Arsdale ES,04_campus upgrade,New outdoor classroom,,1,
163,CO-1420-9052,Van Arsdale ES,04_campus upgrade,Playground replacement (ages 2-5),,1,
163,CO-1420-9052,Van Arsdale ES,04_campus upgrade,Playground replacement (ages 5-12),,1,
163,CO-1420-9052,Van Arsdale ES,04_campus upgrade,Resurface asphalt,,,
163,CO-1420-9052,Van Arsdale ES,04_campus upgrade,Resurface concrete,,,
163,CO-1420-9052,Van Arsdale ES,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
163,CO-1420-9052,Van Arsdale ES,05_Modernization,Modernize admin,,0.85,
163,CO-1420-9052,Van Arsdale ES,05_Modernization,Modernize classrooms,,0.696520513,
163,CO-1420-9052,Van Arsdale ES,05_Modernization,Modernize gym / assembly space,,0.1875,
163,CO-1420-9052,Van Arsdale ES,05_Modernization,Modernize kitchen,,,
163,CO-1420-9052,Van Arsdale ES,05_Modernization,Modernize cafeteria,,0.28125,
163,CO-1420-9052,Van Arsdale ES,05_Modernization,Modernize multipurpose room,,Does not apply,
163,CO-1420-9052,Van Arsdale ES,05_Modernization,Heavily modernize restrooms,,0.666666667,
163,CO-1420-9052,Van Arsdale ES,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,
163,CO-1420-9052,Van Arsdale ES,05_Modernization,Lightly modernize corridors,,0,
163,CO-1420-9052,Van Arsdale ES,05_Modernization,Lightly modernize entry lobby,,0.466666667,
163,CO-1420-9052,Van Arsdale ES,05_Modernization,Lightly modernize library/media center,,,
163,CO-1420-9052,Van Arsdale ES,04_campus upgrade,Security package,,0.803571429,
164,CO-1420-9058,Vanderhoof ES,00_general,ADA compliance,,,
164,CO-1420-9058,Vanderhoof ES,01_new construction,Demolition,,,
164,CO-1420-9058,Vanderhoof ES,01_new construction,New construction ES,,,
164,CO-1420-9058,Vanderhoof ES,01_new construction,New construction HS,,,
164,CO-1420-9058,Vanderhoof ES,01_new construction,New construction K-8,,,
164,CO-1420-9058,Vanderhoof ES,01_new construction,New construction MS,,,
164,CO-1420-9058,Vanderhoof ES,01_new construction,New auditorium,,,
164,CO-1420-9058,Vanderhoof ES,04_campus upgrade,Add shade structure(s),,1,
164,CO-1420-9058,Vanderhoof ES,04_campus upgrade,Campus landscaping upgrade,,,
164,CO-1420-9058,Vanderhoof ES,04_campus upgrade,Parking lot expansion,,,
164,CO-1420-9058,Vanderhoof ES,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
164,CO-1420-9058,Vanderhoof ES,04_campus upgrade,Furniture upgrades,,0.225,
164,CO-1420-9058,Vanderhoof ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.9,
164,CO-1420-9058,Vanderhoof ES,04_campus upgrade,New outdoor classroom,,0,
164,CO-1420-9058,Vanderhoof ES,04_campus upgrade,Playground replacement (ages 2-5),,0,
164,CO-1420-9058,Vanderhoof ES,04_campus upgrade,Playground replacement (ages 5-12),,1,
164,CO-1420-9058,Vanderhoof ES,04_campus upgrade,Resurface asphalt,,,
164,CO-1420-9058,Vanderhoof ES,04_campus upgrade,Resurface concrete,,,
164,CO-1420-9058,Vanderhoof ES,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
164,CO-1420-9058,Vanderhoof ES,05_Modernization,Modernize admin,,0.833333333,
164,CO-1420-9058,Vanderhoof ES,05_Modernization,Modernize classrooms,,0.498932425,
164,CO-1420-9058,Vanderhoof ES,05_Modernization,Modernize gym / assembly space,,0.579166667,
164,CO-1420-9058,Vanderhoof ES,05_Modernization,Modernize kitchen,,,
164,CO-1420-9058,Vanderhoof ES,05_Modernization,Modernize cafeteria,,0.204166667,
164,CO-1420-9058,Vanderhoof ES,05_Modernization,Modernize multipurpose room,,Does not apply,
164,CO-1420-9058,Vanderhoof ES,05_Modernization,Heavily modernize restrooms,,0.333333333,
164,CO-1420-9058,Vanderhoof ES,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,
164,CO-1420-9058,Vanderhoof ES,05_Modernization,Lightly modernize corridors,,0.6,
164,CO-1420-9058,Vanderhoof ES,05_Modernization,Lightly modernize entry lobby,,0.75,
164,CO-1420-9058,Vanderhoof ES,05_Modernization,Lightly modernize library/media center,,,
164,CO-1420-9058,Vanderhoof ES,04_campus upgrade,Security package,,0.812142857,
165,CO-1420-9232,Warder ES,00_general,ADA compliance,,,
165,CO-1420-9232,Warder ES,01_new construction,Demolition,,,
165,CO-1420-9232,Warder ES,01_new construction,New construction ES,,,
165,CO-1420-9232,Warder ES,01_new construction,New construction HS,,,
165,CO-1420-9232,Warder ES,01_new construction,New construction K-8,,,
165,CO-1420-9232,Warder ES,01_new construction,New construction MS,,,
165,CO-1420-9232,Warder ES,01_new construction,New auditorium,,,
165,CO-1420-9232,Warder ES,04_campus upgrade,Add shade structure(s),,1,
165,CO-1420-9232,Warder ES,04_campus upgrade,Campus landscaping upgrade,,,
165,CO-1420-9232,Warder ES,04_campus upgrade,Parking lot expansion,,,
165,CO-1420-9232,Warder ES,04_campus upgrade,"Front of school branding, landscape upgrades",,0.7375,
165,CO-1420-9232,Warder ES,04_campus upgrade,Furniture upgrades,,1,
165,CO-1420-9232,Warder ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.791666667,
165,CO-1420-9232,Warder ES,04_campus upgrade,New outdoor classroom,,0,
165,CO-1420-9232,Warder ES,04_campus upgrade,Playground replacement (ages 2-5),,0.5,
165,CO-1420-9232,Warder ES,04_campus upgrade,Playground replacement (ages 5-12),,0.5,
165,CO-1420-9232,Warder ES,04_campus upgrade,Resurface asphalt,,,
165,CO-1420-9232,Warder ES,04_campus upgrade,Resurface concrete,,,
165,CO-1420-9232,Warder ES,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
165,CO-1420-9232,Warder ES,05_Modernization,Modernize admin,,0.866666667,
165,CO-1420-9232,Warder ES,05_Modernization,Modernize classrooms,,0.841785842,
165,CO-1420-9232,Warder ES,05_Modernization,Modernize gym / assembly space,,0.727083333,
165,CO-1420-9232,Warder ES,05_Modernization,Modernize kitchen,,,
165,CO-1420-9232,Warder ES,05_Modernization,Modernize cafeteria,,0.477083333,
165,CO-1420-9232,Warder ES,05_Modernization,Modernize multipurpose room,,Does not apply,
165,CO-1420-9232,Warder ES,05_Modernization,Heavily modernize restrooms,,0,
165,CO-1420-9232,Warder ES,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,
165,CO-1420-9232,Warder ES,05_Modernization,Lightly modernize corridors,,1,
165,CO-1420-9232,Warder ES,05_Modernization,Lightly modernize entry lobby,,1,
165,CO-1420-9232,Warder ES,05_Modernization,Lightly modernize library/media center,,,
165,CO-1420-9232,Warder ES,04_campus upgrade,Security package,,0.78,
166,CO-1420-9328,Weber ES,00_general,ADA compliance,,,
166,CO-1420-9328,Weber ES,01_new construction,Demolition,,,
166,CO-1420-9328,Weber ES,01_new construction,New construction ES,,,
166,CO-1420-9328,Weber ES,01_new construction,New construction HS,,,
166,CO-1420-9328,Weber ES,01_new construction,New construction K-8,,,
166,CO-1420-9328,Weber ES,01_new construction,New construction MS,,,
166,CO-1420-9328,Weber ES,01_new construction,New auditorium,,,
166,CO-1420-9328,Weber ES,04_campus upgrade,Add shade structure(s),,1,
166,CO-1420-9328,Weber ES,04_campus upgrade,Campus landscaping upgrade,,,
166,CO-1420-9328,Weber ES,04_campus upgrade,Parking lot expansion,,,
166,CO-1420-9328,Weber ES,04_campus upgrade,"Front of school branding, landscape upgrades",,0.9,
166,CO-1420-9328,Weber ES,04_campus upgrade,Furniture upgrades,,0.775,
166,CO-1420-9328,Weber ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.775,
166,CO-1420-9328,Weber ES,04_campus upgrade,New outdoor classroom,,0,
166,CO-1420-9328,Weber ES,04_campus upgrade,Playground replacement (ages 2-5),,0.75,
166,CO-1420-9328,Weber ES,04_campus upgrade,Playground replacement (ages 5-12),,0.75,
166,CO-1420-9328,Weber ES,04_campus upgrade,Resurface asphalt,,,
166,CO-1420-9328,Weber ES,04_campus upgrade,Resurface concrete,,,
166,CO-1420-9328,Weber ES,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
166,CO-1420-9328,Weber ES,05_Modernization,Modernize admin,,0.8,
166,CO-1420-9328,Weber ES,05_Modernization,Modernize classrooms,,0.689170707,
166,CO-1420-9328,Weber ES,05_Modernization,Modernize gym / assembly space,,0.40625,
166,CO-1420-9328,Weber ES,05_Modernization,Modernize kitchen,,,
166,CO-1420-9328,Weber ES,05_Modernization,Modernize cafeteria,,0.929166667,
166,CO-1420-9328,Weber ES,05_Modernization,Modernize multipurpose room,,Does not apply,
166,CO-1420-9328,Weber ES,05_Modernization,Heavily modernize restrooms,,1,
166,CO-1420-9328,Weber ES,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,
166,CO-1420-9328,Weber ES,05_Modernization,Lightly modernize corridors,,0.4,
166,CO-1420-9328,Weber ES,05_Modernization,Lightly modernize entry lobby,,1,
166,CO-1420-9328,Weber ES,05_Modernization,Lightly modernize library/media center,,,
166,CO-1420-9328,Weber ES,04_campus upgrade,Security package,,0.775,
167,CO-1420-9342,Welchester ES,00_general,ADA compliance,,,
167,CO-1420-9342,Welchester ES,01_new construction,Demolition,,,
167,CO-1420-9342,Welchester ES,01_new construction,New construction ES,,,
167,CO-1420-9342,Welchester ES,01_new construction,New construction HS,,,
167,CO-1420-9342,Welchester ES,01_new construction,New construction K-8,,,
167,CO-1420-9342,Welchester ES,01_new construction,New construction MS,,,
167,CO-1420-9342,Welchester ES,01_new construction,New auditorium,,,
167,CO-1420-9342,Welchester ES,04_campus upgrade,Add shade structure(s),,0,
167,CO-1420-9342,Welchester ES,04_campus upgrade,Campus landscaping upgrade,,,
167,CO-1420-9342,Welchester ES,04_campus upgrade,Parking lot expansion,,,
167,CO-1420-9342,Welchester ES,04_campus upgrade,"Front of school branding, landscape upgrades",,0.9,
167,CO-1420-9342,Welchester ES,04_campus upgrade,Furniture upgrades,,1,
167,CO-1420-9342,Welchester ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.416666667,
167,CO-1420-9342,Welchester ES,04_campus upgrade,New outdoor classroom,,0,
167,CO-1420-9342,Welchester ES,04_campus upgrade,Playground replacement (ages 2-5),,0.5,
167,CO-1420-9342,Welchester ES,04_campus upgrade,Playground replacement (ages 5-12),,0.5,
167,CO-1420-9342,Welchester ES,04_campus upgrade,Resurface asphalt,,,
