Jeffco Facility ID,Unique ID,Comment ID,School Name,Respondent Role,Category,Rating,Comment
134,CO-1420-5758,1116,Meiklejohn ES,Facility Manager,Teaching Space,1,We have rooms that are filled with storage for either furniture or teachers learning materials and supplies. We could use these spaces for learning better but have no where to put all the furniture or materials.
134,CO-1420-5758,1117,Meiklejohn ES,School Leader,Water Intrusion,2,There are several areas on the rook that leak during rain storms.
134,CO-1420-5758,1118,Meiklejohn ES,Facility Manager,Water Intrusion,2,"The Roof has constant leaks that get ""repaired"" but either come back or find a new weak spot and starts leaking. "
134,CO-1420-5758,1119,Meiklejohn ES,School Leader,Outdoor Amenities,3,Our back playground blacktop needs resurfacing.
134,CO-1420-5758,1120,Meiklejohn ES,Facility Manager,Outdoor Amenities,2,Pole under big slide has a noticeable crack that we have to watch and make sure it doesn't get any bigger. This is the support pole for the big slide. Trash Cans and Benches have started to loose there plastic coating and is peeling off and causing rusty metal to show and sometime become a safety hazard. We have to remove 2 outdoor trash cans this year do the plastic peeling and metal becoming rusty and sharp.
134,CO-1420-5758,1121,Meiklejohn ES,School Leader,Overall Condition,3,"Challenges noted in all questions, thank you!"
134,CO-1420-5758,1122,Meiklejohn ES,Facility Manager,Overall Condition,4,
134,CO-1420-5758,1123,Meiklejohn ES,School Leader,Walkways,4,
134,CO-1420-5758,1124,Meiklejohn ES,Facility Manager,Walkways,3,I have concrete repair need around the building especially the back side of the cafeteria that has not been addressed after multiple work orders have been put in.
134,CO-1420-5758,1125,Meiklejohn ES,School Leader,Safety & Security,3,"We have limited lights in our parking lot and outside areas.  "
134,CO-1420-5758,1126,Meiklejohn ES,Facility Manager,Safety & Security,2,"We have a issue with Doors not latching due to air pressure and it it creates a security issue. Its easy for people to forget to pull the door shut all the way so it latches and you can feel the air pressure keeping the entry doors from latching. It happenms at almost every entry during various parts of the day. We also have am issue with Rocks from the play ground getting stuck in doors and a better smaller gravel all round might be a good solution for the back doors. They have tried to do part of the landscaping by the back entry doors and it's helped but now the other big rocks are spilling over from kids running to the door. These create tripping hazzards and the back doors often get caught on a rock still, "
501,CO-1420-5892,1127,Miller Special School,School Leader,HVAC,2,"Temperature throughout the building varies.   Some office space and classrooms are way too hot for students in August and September and then really cold in the winter months. 

Hopefully this will be remedied with the new building"
501,CO-1420-5892,1128,Miller Special School,School Leader,Interiors,3,"Again, this will be remedied with the new building.  Current building floors are in good shape.   Floor boards are missing in some places throughout the building.   Touch up painting and painting of halls could go along way (however may not be worth time or investment due to building being torn down soon)"
501,CO-1420-5892,1129,Miller Special School,School Leader,Other Issues,,"The parking lot is very icy  with any snow, especially the southern most bank of parking spots.  Not sure what a fix may be. "
501,CO-1420-5892,1130,Miller Special School,School Leader,Teaching Space,2,"This will be remedied in new building "
501,CO-1420-5892,1131,Miller Special School,School Leader,Water Intrusion,2,"There is evidence of roof leaks throughout our building.  This will be remedied with the new build. "
501,CO-1420-5892,1132,Miller Special School,School Leader,Outdoor Amenities,4,
501,CO-1420-5892,1133,Miller Special School,School Leader,Overall Condition,2,"The new build is addressing the problem areas of our school with the exception of the parking lot entrance.   "
501,CO-1420-5892,1134,Miller Special School,School Leader,Walkways,4,
501,CO-1420-5892,1135,Miller Special School,School Leader,Safety & Security,4,
135,CO-1420-5944,1136,Mitchell ES,School Leader,HVAC,4,
135,CO-1420-5944,1137,Mitchell ES,Facility Manager,HVAC,3,Kitchen staff consistently complains of excessive heat in kitchen and cafeteria area in summer and even in winter. Most other areas of the school are ok - but the upstairs classrooms on the south and east wings sometimes get too hot as well.
135,CO-1420-5944,1138,Mitchell ES,School Leader,Interiors,2,Classroom carpet needs replacing
135,CO-1420-5944,1139,Mitchell ES,Facility Manager,Interiors,3,A lot of carpet in the building (mainly classrooms) is old and needs replaced. Walls are ok.
135,CO-1420-5944,1140,Mitchell ES,School Leader,Other Issues,,
135,CO-1420-5944,1141,Mitchell ES,Facility Manager,Other Issues,,"There should probably be a ramp installed for ADA going up or down from the top level to the lower level around the outside of the school, for handicap/wheelchairs, and for utility vehicle access."
135,CO-1420-5944,1142,Mitchell ES,School Leader,Teaching Space,4,
135,CO-1420-5944,1143,Mitchell ES,Facility Manager,Teaching Space,4,
135,CO-1420-5944,1144,Mitchell ES,School Leader,Water Intrusion,2,"When we have heavy rain, we see leaking in windows as well as along the front entrance into a lower level comm room."
135,CO-1420-5944,1145,Mitchell ES,Facility Manager,Water Intrusion,1,"There is a mysterious leak that comes into the Comm. room downstairs when there is a heavy rain. Our maintenance group leader, structural, electrician personnel have all looked at it and cannot identify the source of the leak. Water comes in from the wall/ceiling in the downstairs comm room 103. This is right below the main entry area where a downspout comes and lets water out onto the concrete."
135,CO-1420-5944,1146,Mitchell ES,School Leader,Outdoor Amenities,2,"Lower playpad needs repaving, parking lot needs repaving, many sidewalks have cracks and are showing wear. 
natural area along west fence-line needs a different material other than pea gravel to prevent slipping on the sidewalk through the fence. "
135,CO-1420-5944,1147,Mitchell ES,Facility Manager,Outdoor Amenities,4,
135,CO-1420-5944,1148,Mitchell ES,School Leader,Overall Condition,4,
135,CO-1420-5944,1149,Mitchell ES,Facility Manager,Overall Condition,4,
135,CO-1420-5944,1150,Mitchell ES,School Leader,Walkways,2,"Many sidewalks have large cracks and are uneven. 
Drainage along south stairs gets filled and the raparian rocks are a challenge with young students."
135,CO-1420-5944,1151,Mitchell ES,Facility Manager,Walkways,3,"Some of the concrete on sidewalks has cracks that we have put work orders in to have looked at. The parking lot really needs to be resurfaced, as it has many potholes and Jeffco never fills them all, but when they do, the filling doesn't last long."
135,CO-1420-5944,1152,Mitchell ES,School Leader,Safety & Security,4,
135,CO-1420-5944,1153,Mitchell ES,Facility Manager,Safety & Security,3,"The building is sufficiently secure although there is one issue with fencing. There is a gate down at the southwest corner of the property, behind the baseball diamond, that the school would like to remain secured except in case of emergency evacuations, so we put zip ties on the gate to keep it closed, and keep students from running off of the property that way. However, neighbors or area children, come and cut the zip ties so they can walk their dogs onto the property. Maybe there can be some alternate solution to keeping the gate secured except for in case of an actual emergency. Or just get rid of the gate altogether or something. "
136,CO-1420-6133,1154,Mortensen ES,School Leader,HVAC,5,
136,CO-1420-6133,1155,Mortensen ES,Facility Manager,HVAC,2,"Have had issues with actuators getting stuck closed causing heating issues. Also, AC could be colder I average around 78-80 plus degrees in the school around summertime with the overrides on all day.    "
136,CO-1420-6133,1156,Mortensen ES,School Leader,Interiors,5,
136,CO-1420-6133,1157,Mortensen ES,Facility Manager,Interiors,4,
136,CO-1420-6133,1158,Mortensen ES,School Leader,Other Issues,,"Other than the doors not always latching, no.  Thanks for taking the time to reach out and ask these questions. "
136,CO-1420-6133,1159,Mortensen ES,Facility Manager,Other Issues,,"Would like to see more cameras placed around the building in the blind spots that the existing cameras can't see. One particularly by the sheds and gym. "
136,CO-1420-6133,1160,Mortensen ES,School Leader,Teaching Space,4,
136,CO-1420-6133,1161,Mortensen ES,Facility Manager,Teaching Space,1,"I have been having a really bad issue with storage space, for years I have had struggled to find space from items that need storage. We have the Jeffco children's theater program at our school and combined with the teacher items it's extremely difficult to store anything here. Been wanting an extra shed or something to help mitigate the storage issue. Please help with this issue. "
136,CO-1420-6133,1162,Mortensen ES,School Leader,Water Intrusion,4,
136,CO-1420-6133,1163,Mortensen ES,Facility Manager,Water Intrusion,1,"I have a concrete crack that runs the length of the building on the back side. Its causing separation from the building this also allows water to enter the building in about 4 classrooms during the wintertime. "
136,CO-1420-6133,1164,Mortensen ES,School Leader,Outdoor Amenities,4,
136,CO-1420-6133,1165,Mortensen ES,Facility Manager,Outdoor Amenities,3,"Would like to maybe see the woodchips get replaced with the synthetic mat so the grounds could look nicer and less maintenance. "
